ID,Time,PLCCellID_CE,PLCCellIDClass_CE,BacirEchk_CE,MESSENDOUTCELLPOS,MESSENDOUTCELLID,PLCTrayID_CE,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE,PLCStartTime_CE,PLCCompleteTme_CE,mOhm
1787505,2026/8/12 06:29,MW2044B17819,A24,NULL,7,NULL,A22626,3.24E+00,1.06E-03,18553,NULL,268,0.00053
1787504,2026/8/12 06:29,MW2044B05159,A25,NULL,8,                    ,A24010,3.24E+00,8.50E-04,18083,NULL,268,0.00018
1787503,2026/8/12 06:29,MW2044B17814,A23,NULL,6,NULL,A22626,3.24E+00,8.40E-04,18548,NULL,268,0.00065
1787502,2026/8/12 06:29,MW2044B17671,C24,NULL,24,                    ,A24010,3.23E+00,1.18E-03,18180,NULL,268,0.00094
1787501,2026/8/12 06:28,MW2044B17329,A22,NULL,5,NULL,A22626,3.24E+00,9.80E-04,18602,NULL,268,0.00028
1787500,2026/8/12 06:28,MW2044B17669,A21,NULL,4,                    ,A24010,3.24E+00,1.01E-03,18383,NULL,268,0.00017
1787499,2026/8/12 06:28,MW2044B17364,A24,NULL,7,NULL,A22626,3.24E+00,1.10E-03,18448,NULL,268,0.00049
1787498,2026/8/12 06:28,MW2044B17670,A24,NULL,7,                    ,A24010,3.24E+00,9.30E-04,18242,NULL,268,0.00072
1787497,2026/8/12 06:27,MW2044B17365,A25,NULL,8,NULL,A22626,3.24E+00,9.90E-04,18552,NULL,268,0.00074
1787496,2026/8/12 06:27,MW2044B17343,A24,NULL,7,NULL,A22626,3.24E+00,1.30E-03,18431,NULL,268,0.00036
1787495,2026/8/12 06:26,MW2044B17332,A25,NULL,8,NULL,A22626,3.24E+00,1.01E-03,18656,NULL,268,0.0008
1787494,2026/8/12 06:26,MW2042B01706,C25,NULL,25,                    ,A24010,3.23E+00,9.80E-04,18432,NULL,268,0.00058
1787493,2026/8/12 06:26,MW2044B17327,ANZ,NULL,18,NULL,A22626,3.24E+00,7.90E-04,18556,NULL,268,0.00067
1787492,2026/8/12 06:26,MW2044B17667,A25,NULL,8,                    ,A24010,3.24E+00,8.90E-04,18342,NULL,268,0.00095
1787491,2026/8/12 06:25,MW2044B17333,A24,NULL,7,NULL,A22626,3.24E+00,1.02E-03,18573,NULL,268,0.00075
1787490,2026/8/12 06:25,MW2044B17328,A25,NULL,8,                    ,A24010,3.24E+00,8.40E-04,18279,NULL,268,0.00043
1787489,2026/8/12 06:25,MW2044B17340,ANZ,NULL,18,NULL,A22626,3.24E+00,7.50E-04,18645,NULL,268,0.00021
1787488,2026/8/12 06:21,MW2044B17339,ANZ,NULL,18,NULL,A22626,3.24E+00,7.80E-04,18399,NULL,268,0.00095
1787487,2026/8/12 06:21,MW2044B17338,A22,NULL,5,NULL,A22626,3.24E+00,1.60E-03,18878,NULL,268,0.00033
1787486,2026/8/12 06:21,MW2042B04678,A25,NULL,8,                    ,A24010,3.23E+00,1.05E-03,18300,NULL,268,0.00074
1787485,2026/8/12 06:21,MW2044B17684,A26,NULL,9,NULL,A13470,3.24E+00,9.20E-04,18687,NULL,268,0.00083
1787484,2026/8/12 06:20,MW2042B01446,C24,NULL,24,                    ,A24010,3.23E+00,1.06E-03,18529,NULL,268,0.00006
1787483,2026/8/12 06:20,MW2044B17683,ANZ,NULL,18,NULL,A13470,3.24E+00,7.60E-04,18723,NULL,268,0.00006
1787482,2026/8/12 06:20,MW2044B17331,A24,NULL,7,                    ,A24010,3.24E+00,1.15E-03,18300,NULL,268,0.0007
1787481,2026/8/12 06:20,MW2044B05165,ANZ,NULL,18,NULL,A13470,3.24E+00,7.60E-04,18407,NULL,268,0.00056
1787480,2026/8/12 06:19,MW2044B17330,A22,NULL,5,                    ,A24010,3.24E+00,1.45E-03,18364,NULL,268,0.00012
1787479,2026/8/12 06:19,MW2044B05032,ANZ,NULL,18,NULL,A13470,3.24E+00,7.40E-04,18467,NULL,268,0.00089
1787478,2026/8/12 06:19,MW2044B17337,A23,NULL,6,                    ,A24010,3.24E+00,8.90E-04,18289,NULL,268,0.00053
1787477,2026/8/12 06:19,MW2044B17660,A23,NULL,6,NULL,A13470,3.24E+00,1.33E-03,18562,NULL,268,0.00095
1787476,2026/8/12 06:18,MW2044B17450,A23,NULL,6,                    ,A13759,3.24E+00,1.07E-03,18282,NULL,268,0.00097
1787475,2026/8/12 06:18,MW2044B17661,A23,NULL,6,NULL,A13470,3.24E+00,1.30E-03,18658,NULL,268,0.0007
1787474,2026/8/12 06:18,MW2044B17662,A24,NULL,7,NULL,A13470,3.24E+00,9.80E-04,18472,NULL,268,0.00081
1787473,2026/8/12 06:18,MW2044B17453,A23,NULL,6,                    ,A13759,3.24E+00,1.07E-03,18310,NULL,268,0.00032
1787472,2026/8/12 06:18,MW2044B17452,A23,NULL,6,                    ,A13759,3.24E+00,1.08E-03,18294,NULL,268,0.00072
1787471,2026/8/12 06:17,MW2044B17779,A24,NULL,7,NULL,A13470,3.24E+00,1.01E-03,18566,NULL,268,0.00022
1787470,2026/8/12 06:17,MW2044B17781,C24,NULL,24,                    ,A13759,3.23E+00,1.11E-03,18317,NULL,268,0.00017
1787469,2026/8/12 06:17,MW2044B07444,A24,NULL,7,NULL,A13470,3.24E+00,9.60E-04,18531,NULL,268,0.00016
1787468,2026/8/12 06:17,MW2044B17777,A24,NULL,7,                    ,A13759,3.24E+00,1.25E-03,18168,NULL,268,0.00012
1787467,2026/8/12 06:17,MW2044B17783,A24,NULL,7,NULL,A13470,3.24E+00,1.04E-03,18703,NULL,268,0.00003
1787466,2026/8/12 06:16,MW2044B17342,A22,NULL,5,NULL,A13470,3.24E+00,1.29E-03,18510,NULL,268,0.00079
1787465,2026/8/12 06:16,MW2044B17778,A24,NULL,7,                    ,A13759,3.24E+00,1.17E-03,18252,NULL,268,0.00085
1787464,2026/8/12 06:16,MW2044B17782,A24,NULL,7,NULL,A13470,3.24E+00,1.04E-03,18721,NULL,268,0.00081
1787463,2026/8/12 06:16,MW2044B17787,A24,NULL,7,                    ,A13759,3.24E+00,1.08E-03,18254,NULL,268,0.00026
1787462,2026/8/12 06:15,MW2044B17451,A23,NULL,6,NULL,A11066,3.24E+00,9.90E-04,18557,NULL,268,0.00006
1787461,2026/8/12 06:15,MW2044B17788,A24,NULL,7,                    ,A13759,3.24E+00,1.14E-03,18317,NULL,268,0.00079
1787460,2026/8/12 06:15,MW2044B17448,C23,NULL,23,NULL,A11066,3.24E+00,9.80E-04,18554,NULL,268,0.00078
1787459,2026/8/12 06:15,MW2044B17785,A24,NULL,7,                    ,A13759,3.24E+00,1.12E-03,18402,NULL,268,0.00001
1787458,2026/8/12 06:14,MW2044B17449,C23,NULL,23,NULL,A11066,3.24E+00,1.02E-03,18444,NULL,268,0.00009
1787457,2026/8/12 06:14,MW2044B17786,A24,NULL,7,                    ,A13759,3.24E+00,1.12E-03,18410,NULL,268,0.00035
1787456,2026/8/12 06:14,MW2044B17446,C21,NULL,21,NULL,A11066,3.24E+00,1.20E-03,18558,NULL,268,0.00071
1787455,2026/8/12 06:14,MW2044B17780,A25,NULL,8,                    ,A13759,3.24E+00,1.06E-03,18153,NULL,268,0.00069
1787454,2026/8/12 06:13,MW2044B17447,C23,NULL,23,NULL,A11066,3.24E+00,1.01E-03,18619,NULL,268,0.00074
1787453,2026/8/12 06:13,MW2044B17784,A24,NULL,7,                    ,A13759,3.24E+00,1.18E-03,18443,NULL,268,0.00091
1787452,2026/8/12 06:13,MW2044B05863,ANZ,NULL,18,NULL,A11066,3.23E+00,7.70E-04,18581,NULL,268,0.00044
1787451,2026/8/12 06:13,MW2045B25858,B24,NULL,14,                    ,A03084,3.24E+00,8.60E-04,17852,NULL,268,0.00008
1787450,2026/8/12 06:12,MW2044B07223,A24,NULL,7,NULL,A11066,3.24E+00,1.03E-03,18470,NULL,268,0.00089
1787449,2026/8/12 06:12,MW2043B07809,C25,NULL,25,                    ,A03084,3.24E+00,1.09E-03,18483,NULL,268,0.00028
1787448,2026/8/12 06:12,MW2044B04982,A26,NULL,9,NULL,A11066,3.23E+00,8.30E-04,18532,NULL,268,0.0009
1787447,2026/8/12 06:12,MW2044B05741,A24,NULL,7,                    ,A03084,3.24E+00,1.01E-03,18316,NULL,268,0.0008
1787446,2026/8/12 06:12,MW2044B05004,A27,NULL,10,                    ,A03084,3.23E+00,8.40E-04,18182,NULL,268,0.00022
1787445,2026/8/12 06:12,MW2044B07224,A25,NULL,8,NULL,A11066,3.24E+00,1.01E-03,18448,NULL,268,0.00014
1787444,2026/8/12 06:11,MW2044B05002,A26,NULL,9,                    ,A03084,3.23E+00,8.90E-04,18320,NULL,268,0.00059
1787443,2026/8/12 06:11,MW2044B07213,A25,NULL,8,NULL,A11066,3.24E+00,9.20E-04,18461,NULL,268,0.00058
1787442,2026/8/12 06:11,MW2044B07214,A25,NULL,8,NULL,A11066,3.24E+00,9.50E-04,18563,NULL,268,0.00038
1787441,2026/8/12 06:10,MW2044B05001,A26,NULL,9,                    ,A03084,3.23E+00,8.60E-04,18047,NULL,268,0.00077
1787440,2026/8/12 06:10,MW2044B04995,ANZ,NULL,18,NULL,A11066,3.23E+00,8.00E-04,18414,NULL,268,0.00028
1787439,2026/8/12 06:10,MW2045B25857,ANZ,NULL,18,NULL,A00851,3.24E+00,7.90E-04,18698,NULL,268,0.00014
1787438,2026/8/12 06:08,MW2045B25171,A23,NULL,6,NULL,A00851,3.24E+00,1.02E-03,18450,NULL,268,0.00005
1787437,2026/8/12 06:08,MW2044B14342,ANZ,NULL,18,NULL,A00851,3.24E+00,7.50E-04,18289,NULL,268,0.00061
1787436,2026/8/12 06:08,MW2044B05739,A24,NULL,7,                    ,A03084,3.24E+00,9.50E-04,18330,NULL,268,0.00028
1787435,2026/8/12 06:07,MW2044B13355,ANZ,NULL,18,NULL,A00851,3.24E+00,8.00E-04,18542,NULL,268,0.00028
1787434,2026/8/12 06:06,MW2044B13354,ANZ,NULL,18,NULL,A00851,3.24E+00,7.80E-04,18528,NULL,268,0.0009
1787433,2026/8/12 06:06,MW2045B25170,A24,NULL,7,NULL,A00851,3.24E+00,8.70E-04,18370,NULL,268,0.00008
1787432,2026/8/12 06:06,MW2044B07230,A24,NULL,7,                    ,A03084,3.24E+00,1.07E-03,18113,NULL,268,0.0002
1787431,2026/8/12 06:05,MW2045B25179,A25,NULL,8,NULL,A00851,3.24E+00,9.60E-04,18381,NULL,268,0.00067
1787430,2026/8/12 06:05,MW2044B07229,A25,NULL,8,                    ,A03084,3.24E+00,1.08E-03,18207,NULL,268,0.00058
1787429,2026/8/12 06:05,MW2045B25178,A24,NULL,7,NULL,A00851,3.24E+00,8.80E-04,18331,NULL,268,0.0004
1787428,2026/8/12 06:05,MW2044B07216,A23,NULL,6,                    ,A03084,3.24E+00,1.11E-03,18273,NULL,268,0.0003
1787427,2026/8/12 06:05,MW2045B25188,C23,NULL,23,NULL,A00851,3.24E+00,1.01E-03,18361,NULL,268,0.00097
1787426,2026/8/12 06:05,MW2044B04998,A26,NULL,9,                    ,A03084,3.24E+00,8.70E-04,18332,NULL,268,0.00008
1787425,2026/8/12 06:04,MW2044B07215,A24,NULL,7,                    ,A03084,3.24E+00,1.10E-03,18224,NULL,268,0.00086
1787424,2026/8/12 06:04,MW2045B25189,A23,NULL,6,NULL,A00851,3.24E+00,9.20E-04,18272,NULL,268,0.00046
1787423,2026/8/12 06:04,MW2042B08982,C21,NULL,21,                    ,A07120,3.24E+00,9.50E-04,18280,NULL,268,0.00003
1787422,2026/8/12 06:04,MW2045B25190,A24,NULL,7,NULL,A00851,3.23E+00,9.30E-04,18298,NULL,268,0.00093
1787421,2026/8/12 06:03,MW2042B05367,B26,NULL,16,                    ,A07120,3.24E+00,8.60E-04,18532,NULL,268,0.00031
1787420,2026/8/12 06:03,RW2043B00555,A26,NULL,9,NULL,A00851,3.23E+00,8.20E-04,18396,NULL,268,0.00029
1787419,2026/8/12 06:03,RW2043B00885,C25,NULL,25,                    ,A07120,3.23E+00,8.90E-04,18282,NULL,268,0.00059
1787418,2026/8/12 06:03,MW2042B02727,ANZ,NULL,18,NULL,A01578,3.23E+00,7.30E-04,18436,NULL,268,0.00008
1787417,2026/8/12 06:03,MW2042B08966,A25,NULL,8,                    ,A07120,3.24E+00,1.03E-03,18338,NULL,268,0.0003
1787416,2026/8/12 06:02,MW2042B05455,ANZ,NULL,18,NULL,A01578,3.24E+00,7.70E-04,18876,NULL,268,0.00068
1787415,2026/8/12 06:02,MW2042B08963,A24,NULL,7,                    ,A07120,3.24E+00,1.02E-03,18255,NULL,268,0.0008
1787414,2026/8/12 06:02,MW2045B11311,B25,NULL,15,NULL,A01578,3.23E+00,9.00E-04,18617,NULL,268,0.00077
1787413,2026/8/12 06:02,MW2042B08964,A24,NULL,7,                    ,A07120,3.24E+00,9.70E-04,18414,NULL,268,0.00092
1787412,2026/8/12 06:01,MW2045B11380,ANZ,NULL,18,NULL,A01578,3.23E+00,7.30E-04,18570,NULL,268,0.00033
1787411,2026/8/12 06:01,MW2042B08961,A24,NULL,7,                    ,A07120,3.24E+00,1.04E-03,18336,NULL,268,0.00009
1787410,2026/8/12 05:58,MW2042B08961,A24,NULL,7,                    ,A07120,3.24E+00,1.04E-03,18336,NULL,268,0.00033
1787409,2026/8/12 05:58,MW2045B11380,ANZ,NULL,18,NULL,A01578,3.23E+00,7.30E-04,18570,NULL,268,0.00039
1787408,2026/8/12 05:58,MW2042B08962,A24,NULL,7,                    ,A07120,3.24E+00,9.90E-04,18216,NULL,268,0.00044
1787407,2026/8/12 05:58,MW2045B11318,C25,NULL,25,NULL,A01578,3.23E+00,8.50E-04,18678,NULL,268,0.00068
1787406,2026/8/12 05:58,MW2042B08969,A24,NULL,7,                    ,A07120,3.24E+00,9.70E-04,18484,NULL,268,0.00008
1787405,2026/8/12 05:57,MW2045B17076,ANZ,NULL,18,NULL,A01578,3.23E+00,7.40E-04,18643,NULL,268,0.00077
1787404,2026/8/12 05:57,MW2045B25414,C25,NULL,25,                    ,A07120,3.23E+00,1.11E-03,17833,NULL,268,0.00024
1787403,2026/8/12 05:57,MW2045B04287,A25,NULL,8,NULL,A01578,3.24E+00,8.30E-04,18569,NULL,268,0.00034
1787402,2026/8/12 05:57,MW2045B25215,C24,NULL,24,                    ,A07120,3.23E+00,1.00E-03,17698,NULL,268,0.00058
1787401,2026/8/12 05:56,MW2045B04286,ANZ,NULL,18,NULL,A01578,3.23E+00,7.90E-04,18604,NULL,268,0.00089
1787400,2026/8/12 05:56,MW2045B25409,A24,NULL,7,                    ,A07120,3.24E+00,1.11E-03,17883,NULL,268,0.00002
1787399,2026/8/12 05:56,MW2045B17082,B22,NULL,12,                    ,A22636,3.23E+00,1.34E-03,18343,NULL,268,0.00013
1787398,2026/8/12 05:56,MW2045B04285,ANZ,NULL,18,NULL,A01578,3.24E+00,8.00E-04,18327,NULL,268,0.00015
1787397,2026/8/12 05:55,MW2045B17083,B25,NULL,15,                    ,A22636,3.23E+00,8.40E-04,18352,NULL,268,0.00088
1787396,2026/8/12 05:55,MW2045B04281,A25,NULL,8,NULL,A01578,3.23E+00,8.70E-04,18368,NULL,268,0.00019
1787395,2026/8/12 05:55,MW2045B17084,B25,NULL,15,                    ,A22636,3.23E+00,8.70E-04,18466,NULL,268,0.00008
1787394,2026/8/12 05:55,MW2045B03946,ANZ,NULL,18,NULL,A01578,3.23E+00,7.50E-04,18508,NULL,268,0.00028
1787393,2026/8/12 05:55,MW2045B03342,A25,NULL,8,                    ,A22636,3.23E+00,1.01E-03,18160,NULL,268,0.00091
1787392,2026/8/12 05:54,MW2045B06499,D25,NULL,31,NULL,A01578,3.24E+00,9.50E-04,18592,NULL,268,0.00087
1787391,2026/8/12 05:54,MW2045B11316,B23,NULL,13,                    ,A22636,3.23E+00,1.07E-03,18271,NULL,268,0.00051
1787390,2026/8/12 05:54,MW2044B18477,C24,NULL,24,NULL,A20188,3.24E+00,9.00E-04,18410,NULL,268,0.00025
1787389,2026/8/12 05:54,MW2045B11315,A24,NULL,7,                    ,A22636,3.23E+00,9.50E-04,18411,NULL,268,0.00098
1787388,2026/8/12 05:54,MW2045B44361,C24,NULL,24,NULL,A20188,3.24E+00,1.09E-03,18688,NULL,268,0.00019
1787387,2026/8/12 05:53,MW2045B02275,A27,NULL,10,                    ,A22636,3.23E+00,8.30E-04,18251,NULL,268,0.00045
1787386,2026/8/12 05:53,MW2044B18543,C24,NULL,24,NULL,A20188,3.24E+00,1.04E-03,18567,NULL,268,0.00016
1787385,2026/8/12 05:53,MW2045B05353,CHH,NULL,20,                    ,A22636,3.23E+00,8.30E-04,18165,NULL,268,0.00061
1787384,2026/8/12 05:53,MW2044B18542,C24,NULL,24,NULL,A20188,3.24E+00,1.06E-03,18634,NULL,268,0.00007
1787383,2026/8/12 05:53,MW2045B05356,A27,NULL,10,                    ,A22636,3.23E+00,9.20E-04,18011,NULL,268,0.00055
1787382,2026/8/12 05:52,MW2044B19219,ANZ,NULL,18,NULL,A20188,3.24E+00,8.00E-04,19055,NULL,268,0.00001
1787381,2026/8/12 05:52,MW2045B05357,CHH,NULL,20,                    ,A22636,3.23E+00,8.30E-04,18152,NULL,268,0.00063
1787380,2026/8/12 05:52,MW2045B06495,B26,NULL,16,                    ,A22636,3.24E+00,9.20E-04,18232,NULL,268,0.0006
1787379,2026/8/12 05:52,MW2044B19218,C24,NULL,24,NULL,A20188,3.24E+00,8.50E-04,18731,NULL,268,0.00066
1787378,2026/8/12 05:51,MW2045B06501,D25,NULL,31,                    ,A22636,3.24E+00,9.00E-04,18174,NULL,268,0.00084
1787377,2026/8/12 05:51,MW2044B08184,C24,NULL,24,NULL,A20188,3.24E+00,9.00E-04,18430,NULL,268,0.00051
1787376,2026/8/12 05:51,MW2045B57830,A26,NULL,9,                    ,A17448,3.24E+00,9.50E-04,18068,NULL,268,0.00038
1787375,2026/8/12 05:51,MW2044B08612,C24,NULL,24,NULL,A20188,3.24E+00,9.80E-04,18461,NULL,268,0.0004
1787374,2026/8/12 05:49,MW2045B08899,C24,NULL,24,NULL,A20188,3.24E+00,9.80E-04,18638,NULL,268,0.00081
1787373,2026/8/12 05:49,MW2045B57829,A26,NULL,9,                    ,A17448,3.24E+00,8.70E-04,18133,NULL,268,0.00078
1787372,2026/8/12 05:48,MW2045B53846,A26,NULL,9,                    ,A17448,3.24E+00,8.10E-04,18252,NULL,268,0.00038
1787371,2026/8/12 05:48,MW2045B44342,C24,NULL,24,NULL,A20188,3.24E+00,1.09E-03,18666,NULL,268,0.00049
1787370,2026/8/12 05:47,MW2041B15555,C24,NULL,24,NULL,A20188,3.24E+00,1.00E-03,18681,NULL,268,0.00026
1787369,2026/8/12 05:47,MW2045B57831,A26,NULL,9,                    ,A17448,3.24E+00,9.10E-04,18223,NULL,268,0.00067
1787368,2026/8/12 05:47,MW2045B41366,C24,NULL,24,NULL,A20188,3.24E+00,9.40E-04,18708,NULL,268,0.00078
1787367,2026/8/12 05:46,MW2045B41486,A26,NULL,9,                    ,A17448,3.24E+00,1.04E-03,18322,NULL,268,0.00052
1787366,2026/8/12 05:46,MW2045B47780,A27,NULL,10,NULL,A24265,3.24E+00,8.70E-04,18751,NULL,268,0.00069
1787365,2026/8/12 05:46,MW2045B53863,ANZ,NULL,18,                    ,A17448,3.24E+00,8.00E-04,18289,NULL,268,0.00032
1787364,2026/8/12 05:46,MW2045B47786,A27,NULL,10,NULL,A24265,3.24E+00,8.70E-04,18780,NULL,268,0.00054
1787363,2026/8/12 05:46,MW2045B47848,O,NULL,1,                    ,A17448,0.00E+00,0.00E+00,18277,NULL,268,0.00047
1787362,2026/8/12 05:45,MW2045B41373,ANZ,NULL,18,NULL,A24265,3.24E+00,8.00E-04,18784,NULL,268,0.00049
1787361,2026/8/12 05:45,MW2045B41405,A27,NULL,10,NULL,A24265,3.24E+00,8.60E-04,18700,NULL,268,0.00084
1787360,2026/8/12 05:44,MW2045B41481,A27,NULL,10,NULL,A24265,3.24E+00,9.10E-04,18770,NULL,268,0.00031
1787359,2026/8/12 05:44,MW2045B41372,ANZ,NULL,18,NULL,A24265,3.24E+00,7.60E-04,18781,NULL,268,0.00018
1787358,2026/8/12 05:43,MW2045B41425,A27,NULL,10,NULL,A24265,3.24E+00,8.70E-04,18716,NULL,268,0.00031
1787357,2026/8/12 05:43,MW2045B41432,A27,NULL,10,NULL,A24265,3.24E+00,9.10E-04,18661,NULL,268,0.00051
1787356,2026/8/12 05:43,MW2044B23259,ANZ,NULL,18,NULL,A24265,3.24E+00,7.40E-04,18666,NULL,268,0.00003
1787355,2026/8/12 05:42,MW2045B47790,A27,NULL,10,NULL,A24265,3.24E+00,8.60E-04,18641,NULL,268,0.00039
1787354,2026/8/12 05:42,MW2044B23257,ANZ,NULL,18,NULL,A24265,3.24E+00,7.70E-04,18731,NULL,268,0.00063
1787353,2026/8/12 05:36,MW2045B47800,A27,NULL,10,NULL,A24265,3.24E+00,8.60E-04,18705,NULL,268,0.00024
1787352,2026/8/12 05:36,MW2045B57931,ANZ,NULL,18,NULL,A04637,3.24E+00,8.00E-04,18550,NULL,268,0.00018
1787351,2026/8/12 05:35,MW2045B57932,ANZ,NULL,18,NULL,A04637,3.24E+00,7.80E-04,18612,NULL,268,0.00082
1787350,2026/8/12 05:35,MW2045B57809,ANZ,NULL,18,NULL,A04637,3.24E+00,8.00E-04,18495,NULL,268,0.00053
1787349,2026/8/12 05:35,MW2045B57018,A26,NULL,9,                    ,A17448,3.24E+00,9.40E-04,18330,NULL,268,0.00026
1787348,2026/8/12 05:34,MW2045B57934,ANZ,NULL,18,NULL,A04637,3.24E+00,7.90E-04,18605,NULL,268,0.00088
1787347,2026/8/12 05:34,MW2045B41410,A26,NULL,9,                    ,A17448,3.24E+00,9.90E-04,18290,NULL,268,0.00039
1787346,2026/8/12 05:34,MW2045B57812,ANZ,NULL,18,NULL,A04637,3.24E+00,8.00E-04,18564,NULL,268,0.0004
1787345,2026/8/12 05:34,MW2045B57811,A26,NULL,9,                    ,A17448,3.24E+00,9.10E-04,18286,NULL,268,0.00074
1787344,2026/8/12 05:34,MW2045B57832,A26,NULL,9,                    ,A17448,3.24E+00,9.50E-04,18193,NULL,268,0.00076
1787343,2026/8/12 05:34,MW2045B57810,A26,NULL,9,NULL,A04637,3.24E+00,8.60E-04,18599,NULL,268,0.00018
1787342,2026/8/12 05:33,MW2045B57816,A26,NULL,9,                    ,A17448,3.24E+00,9.00E-04,18263,NULL,268,0.00056
1787341,2026/8/12 05:33,MW2045B57764,ANZ,NULL,18,NULL,A04637,3.24E+00,7.80E-04,18521,NULL,268,0.00091
1787340,2026/8/12 05:33,MW2045B60953,A22,NULL,5,                    ,A18276,3.24E+00,8.60E-04,18259,NULL,268,0.00096
1787339,2026/8/12 05:33,MW2045B57749,ANZ,NULL,18,NULL,A04637,3.24E+00,8.00E-04,18454,NULL,268,0.00097
1787338,2026/8/12 05:32,MW2045B16559,A22,NULL,5,                    ,A18276,3.23E+00,9.10E-04,18265,NULL,268,0.00009
1787337,2026/8/12 05:32,MW2045B56908,ANZ,NULL,18,NULL,A04637,3.24E+00,7.70E-04,18780,NULL,268,0.00054
1787336,2026/8/12 05:32,MW2044B10982,A22,NULL,5,                    ,A18276,3.24E+00,8.40E-04,18151,NULL,268,0.00041
1787335,2026/8/12 05:32,MW2045B56907,ANZ,NULL,18,NULL,A04637,3.24E+00,7.80E-04,18601,NULL,268,0.00036
1787334,2026/8/12 05:32,MW2045B40761,A22,NULL,5,                    ,A18276,3.24E+00,8.90E-04,18393,NULL,268,0.0008
1787333,2026/8/12 05:31,MW2045B29296,ANZ,NULL,18,NULL,A04637,3.23E+00,7.20E-04,18742,NULL,268,0.00022
1787332,2026/8/12 05:31,MW2045B44355,A22,NULL,5,                    ,A18276,3.24E+00,1.41E-03,18317,NULL,268,0.00058
1787331,2026/8/12 05:31,MW2045B56893,ANZ,NULL,18,NULL,A04637,3.24E+00,7.40E-04,18525,NULL,268,0.00049
1787330,2026/8/12 05:31,MW2045B44381,A22,NULL,5,                    ,A18276,3.24E+00,1.32E-03,18240,NULL,268,0.00057
1787329,2026/8/12 05:30,MW2045B29012,ANZ,NULL,18,NULL,A16112,3.23E+00,7.10E-04,18741,NULL,268,0.00025
1787328,2026/8/12 05:30,MW2045B44328,A22,NULL,5,                    ,A18276,3.24E+00,1.35E-03,18224,NULL,268,0.0008
1787327,2026/8/12 05:30,MW2045B29293,ANZ,NULL,18,NULL,A16112,3.23E+00,6.90E-04,18753,NULL,268,0.00043
1787326,2026/8/12 05:24,MW2045B44339,A22,NULL,5,                    ,A18276,3.24E+00,1.47E-03,18229,NULL,268,0.00019
1787325,2026/8/12 05:24,MW2045B01282,C22,NULL,22,NULL,A16112,3.24E+00,8.20E-04,18623,NULL,268,0.00077
1787324,2026/8/12 05:24,MW2044B21061,A22,NULL,5,                    ,A18276,3.24E+00,1.11E-03,17989,NULL,268,0.00023
1787323,2026/8/12 05:24,MW2045B03542,B23,NULL,13,NULL,A16112,3.24E+00,8.20E-04,18565,NULL,268,0.00017
1787322,2026/8/12 05:23,MW2045B44366,A22,NULL,5,                    ,A18276,3.24E+00,1.46E-03,18320,NULL,268,0.00049
1787321,2026/8/12 05:23,MW2045B56002,ANZ,NULL,18,NULL,A16112,3.24E+00,7.50E-04,18665,NULL,268,0.00003
1787320,2026/8/12 05:23,MW2045B44398,A22,NULL,5,                    ,A18276,3.24E+00,1.34E-03,18141,NULL,268,0.00073
1787319,2026/8/12 05:23,MW2044B20220,ANZ,NULL,18,NULL,A16112,3.24E+00,7.50E-04,18984,NULL,268,0.00031
1787318,2026/8/12 05:23,MW2044B21065,A22,NULL,5,                    ,A18276,3.24E+00,1.12E-03,18279,NULL,268,0.00093
1787317,2026/8/12 05:22,MW2045B44495,C24,NULL,24,NULL,A16112,3.24E+00,1.00E-03,18537,NULL,268,0.00094
1787316,2026/8/12 05:22,MW2044B08608,C26,NULL,26,                    ,A07177,3.24E+00,9.60E-04,18408,NULL,268,0.00043
1787315,2026/8/12 05:22,MW2045B34470,B26,NULL,16,NULL,A16112,3.23E+00,9.80E-04,18752,NULL,268,0.00029
1787314,2026/8/12 05:22,MW2045B55887,A27,NULL,10,                    ,A07177,3.24E+00,8.40E-04,18345,NULL,268,0.00042
1787313,2026/8/12 05:21,MW2041B15555,C24,NULL,24,NULL,A16112,3.24E+00,1.00E-03,18684,NULL,268,0.00043
1787312,2026/8/12 05:21,MW2045B55875,A27,NULL,10,                    ,A07177,3.23E+00,8.30E-04,18403,NULL,268,0.00025
1787311,2026/8/12 05:21,MW2045B34488,A25,NULL,8,NULL,A16112,3.24E+00,1.06E-03,18751,NULL,268,0.00092
1787310,2026/8/12 05:21,MW2045B41421,A27,NULL,10,                    ,A07177,3.24E+00,1.02E-03,18161,NULL,268,0.00019
1787309,2026/8/12 05:20,MW2045B40357,A23,NULL,6,NULL,A16112,3.24E+00,1.38E-03,18757,NULL,268,0.00064
1787308,2026/8/12 05:20,MW2045B41480,A27,NULL,10,                    ,A07177,3.24E+00,9.90E-04,18177,NULL,268,0.00076
1787307,2026/8/12 05:20,MW2045B41416,A27,NULL,10,                    ,A07177,3.24E+00,9.50E-04,18190,NULL,268,0.00094
1787306,2026/8/12 05:20,MW2044B12720,ANZ,NULL,18,NULL,A16112,3.24E+00,7.70E-04,18914,NULL,268,0.00053
1787305,2026/8/12 05:20,MW2045B41420,A27,NULL,10,                    ,A07177,3.24E+00,9.40E-04,18173,NULL,268,0.00099
1787304,2026/8/12 05:19,MW2045B57872,A25,NULL,8,NULL,A10189,3.24E+00,8.40E-04,18630,NULL,268,0.00066
